學號,院別碼,學院名,departmentNum,系所名,score,入學管道碼,入學管道,scoreStratified
410422161,MG,管理學院,41,統計資訊學系,62,B2D,申請入學學士班,60~69分
410422173,MG,管理學院,41,統計資訊學系,85,B2D,申請入學學士班,80~89分
410422185,MG,管理學院,41,統計資訊學系,77,B2D,申請入學學士班,70~79分
410422197,MG,管理學院,41,統計資訊學系,68,B2D,申請入學學士班,60~69分
410422202,MG,管理學院,41,統計資訊學系,89,B2D,申請入學學士班,80~89分
410422214,MG,管理學院,41,統計資訊學系,82,B2D,申請入學學士班,80~89分
410422226,MG,管理學院,41,統計資訊學系,79,B2D,申請入學學士班,70~79分
410422238,MG,管理學院,41,統計資訊學系,81,B2D,申請入學學士班,80~89分
410422240,MG,管理學院,41,統計資訊學系,71,B2D,申請入學學士班,70~79分
410422252,MG,管理學院,41,統計資訊學系,84,B2D,申請入學學士班,80~89分
410422264,MG,管理學院,41,統計資訊學系,75,B2D,申請入學學士班,70~79分
410422276,MG,管理學院,41,統計資訊學系,57,B2D,申請入學學士班,0~59分
410422288,MG,管理學院,41,統計資訊學系,77,B2D,申請入學學士班,70~79分
410422290,MG,管理學院,41,統計資訊學系,79,B2D,申請入學學士班,70~79分
410422305,MG,管理學院,41,統計資訊學系,77,B2D,申請入學學士班,70~79分
410422317,MG,管理學院,41,統計資訊學系,73,B2D,申請入學學士班,70~79分
410422329,MG,管理學院,41,統計資訊學系,86,B2D,申請入學學士班,80~89分
410422331,MG,管理學院,41,統計資訊學系,73,B2D,申請入學學士班,70~79分
410422343,MG,管理學院,41,統計資訊學系,76,B2D,申請入學學士班,70~79分
410422355,MG,管理學院,41,統計資訊學系,71,B2D,申請入學學士班,70~79分
410422367,MG,管理學院,41,統計資訊學系,75,B2D,申請入學學士班,70~79分
410422379,MG,管理學院,41,統計資訊學系,64,B2D,申請入學學士班,60~69分
410422381,MG,管理學院,41,統計資訊學系,64,B2D,申請入學學士班,60~69分
410422393,MG,管理學院,41,統計資訊學系,75,B1D,學士班指考,70~79分
410422408,MG,管理學院,41,統計資訊學系,76,B1D,學士班指考,70~79分
410422410,MG,管理學院,41,統計資訊學系,78,B1D,學士班指考,70~79分
410422422,MG,管理學院,41,統計資訊學系,76,B1D,學士班指考,70~79分
410422434,MG,管理學院,41,統計資訊學系,59,B1D,學士班指考,0~59分
410422446,MG,管理學院,41,統計資訊學系,73,B1D,學士班指考,70~79分
410422460,MG,管理學院,41,統計資訊學系,64,B1D,學士班指考,60~69分
410422472,MG,管理學院,41,統計資訊學系,78,B1D,學士班指考,70~79分
410422484,MG,管理學院,41,統計資訊學系,60,B1D,學士班指考,60~69分
410422496,MG,管理學院,41,統計資訊學系,66,B1D,學士班指考,60~69分
410422501,MG,管理學院,41,統計資訊學系,91,B1D,學士班指考,90~100分
410422513,MG,管理學院,41,統計資訊學系,85,B1D,學士班指考,80~89分
410422525,MG,管理學院,41,統計資訊學系,74,B1D,學士班指考,70~79分
410422537,MG,管理學院,41,統計資訊學系,71,B1D,學士班指考,70~79分
410422549,MG,管理學院,41,統計資訊學系,77,B1D,學士班指考,70~79分
410422551,MG,管理學院,41,統計資訊學系,83,B1D,學士班指考,80~89分
410430015,AG,藝術學院,42,音樂學系,82,B3A,分發入學僑生,80~89分
410430053,AG,藝術學院,42,音樂學系,81,B2B,申請入學外籍生,80~89分
410430077,AG,藝術學院,42,音樂學系,82,B2B,申請入學外籍生,80~89分
410430091,AG,藝術學院,42,音樂學系,84,B6C,繁星推薦一般考生,80~89分
410430106,AG,藝術學院,42,音樂學系,81,B6C,繁星推薦一般考生,80~89分
410430118,AG,藝術學院,42,音樂學系,81,B2D,申請入學學士班,80~89分
410430120,AG,藝術學院,42,音樂學系,80,B2D,申請入學學士班,80~89分
410430132,AG,藝術學院,42,音樂學系,85,B2D,申請入學學士班,80~89分
410430144,AG,藝術學院,42,音樂學系,62,B2D,申請入學學士班,60~69分
410430156,AG,藝術學院,42,音樂學系,84,B2D,申請入學學士班,80~89分
410430168,AG,藝術學院,42,音樂學系,83,B2D,申請入學學士班,80~89分
410430170,AG,藝術學院,42,音樂學系,79,B2D,申請入學學士班,70~79分
410430182,AG,藝術學院,42,音樂學系,69,B2D,申請入學學士班,60~69分
410430194,AG,藝術學院,42,音樂學系,77,B2D,申請入學學士班,70~79分
410430209,AG,藝術學院,42,音樂學系,80,B2D,申請入學學士班,80~89分
410430211,AG,藝術學院,42,音樂學系,84,B2D,申請入學學士班,80~89分
410430223,AG,藝術學院,42,音樂學系,87,B2D,申請入學學士班,80~89分
410430235,AG,藝術學院,42,音樂學系,84,B2D,申請入學學士班,80~89分
410430259,AG,藝術學院,42,音樂學系,84,B2D,申請入學學士班,80~89分
410430261,AG,藝術學院,42,音樂學系,85,B2D,申請入學學士班,80~89分
410430273,AG,藝術學院,42,音樂學系,72,B2D,申請入學學士班,70~79分
410430297,AG,藝術學院,42,音樂學系,74,B2D,申請入學學士班,70~79分
410430302,AG,藝術學院,42,音樂學系,78,B2D,申請入學學士班,70~79分
410430314,AG,藝術學院,42,音樂學系,84,B2D,申請入學學士班,80~89分
410430326,AG,藝術學院,42,音樂學系,87,B2D,申請入學學士班,80~89分
410430338,AG,藝術學院,42,音樂學系,83,B2D,申請入學學士班,80~89分
410430340,AG,藝術學院,42,音樂學系,85,B2D,申請入學學士班,80~89分
410430352,AG,藝術學院,42,音樂學系,80,B2D,申請入學學士班,80~89分
410430364,AG,藝術學院,42,音樂學系,55,B3A,分發入學僑生,0~59分
410430376,AG,藝術學院,42,音樂學系,78,B1D,學士班指考,70~79分
410430388,AG,藝術學院,42,音樂學系,77,B1D,學士班指考,70~79分
410430390,AG,藝術學院,42,音樂學系,84,B1D,學士班指考,80~89分
410430405,AG,藝術學院,42,音樂學系,82,B1D,學士班指考,80~89分
410430417,AG,藝術學院,42,音樂學系,76,B1D,學士班指考,70~79分
410430429,AG,藝術學院,42,音樂學系,80,B1D,學士班指考,80~89分
410430431,AG,藝術學院,42,音樂學系,85,B1D,學士班指考,80~89分
410430443,AG,藝術學院,42,音樂學系,74,B1D,學士班指考,70~79分
410430455,AG,藝術學院,42,音樂學系,79,B1D,學士班指考,70~79分
410430467,AG,藝術學院,42,音樂學系,68,B1D,學士班指考,60~69分
410430479,AG,藝術學院,42,音樂學系,76,B1D,學士班指考,70~79分
410430481,AG,藝術學院,42,音樂學系,83,B1D,學士班指考,80~89分
410440010,AG,藝術學院,43,應用美術學系,76,B2A,申請入學僑生,70~79分
410440034,AG,藝術學院,43,應用美術學系,72,B2A,申請入學僑生,70~79分
410440060,AG,藝術學院,43,應用美術學系,81,B2A,申請入學僑生,80~89分
410440072,AG,藝術學院,43,應用美術學系,67,B1S,特殊選才,60~69分
410440084,AG,藝術學院,43,應用美術學系,81,B6C,繁星推薦一般考生,80~89分
410440096,AG,藝術學院,43,應用美術學系,77,B6C,繁星推薦一般考生,70~79分
410440101,AG,藝術學院,43,應用美術學系,82,B6C,繁星推薦一般考生,80~89分
410440113,AG,藝術學院,43,應用美術學系,89,B6C,繁星推薦一般考生,80~89分
410440125,AG,藝術學院,43,應用美術學系,81,B6C,繁星推薦一般考生,80~89分
410440137,AG,藝術學院,43,應用美術學系,84,B6C,繁星推薦一般考生,80~89分
410440149,AG,藝術學院,43,應用美術學系,84,B2D,申請入學學士班,80~89分
410440151,AG,藝術學院,43,應用美術學系,79,B2D,申請入學學士班,70~79分
410440163,AG,藝術學院,43,應用美術學系,89,B2D,申請入學學士班,80~89分
410440175,AG,藝術學院,43,應用美術學系,80,B2D,申請入學學士班,80~89分
410440187,AG,藝術學院,43,應用美術學系,83,B2D,申請入學學士班,80~89分
410440199,AG,藝術學院,43,應用美術學系,82,B2D,申請入學學士班,80~89分
410440204,AG,藝術學院,43,應用美術學系,82,B2D,申請入學學士班,80~89分
410440216,AG,藝術學院,43,應用美術學系,85,B2D,申請入學學士班,80~89分
410440228,AG,藝術學院,43,應用美術學系,81,B2D,申請入學學士班,80~89分
410440230,AG,藝術學院,43,應用美術學系,82,B2D,申請入學學士班,80~89分
410440242,AG,藝術學院,43,應用美術學系,82,B2D,申請入學學士班,80~89分
410440254,AG,藝術學院,43,應用美術學系,81,B2D,申請入學學士班,80~89分
410440266,AG,藝術學院,43,應用美術學系,86,B2D,申請入學學士班,80~89分
410440278,AG,藝術學院,43,應用美術學系,79,B2D,申請入學學士班,70~79分
410440280,AG,藝術學院,43,應用美術學系,80,B2D,申請入學學士班,80~89分
410440292,AG,藝術學院,43,應用美術學系,77,B2D,申請入學學士班,70~79分
410440307,AG,藝術學院,43,應用美術學系,84,B2D,申請入學學士班,80~89分
410440319,AG,藝術學院,43,應用美術學系,86,B2D,申請入學學士班,80~89分
410440321,AG,藝術學院,43,應用美術學系,50,B2D,申請入學學士班,0~59分
410440333,AG,藝術學院,43,應用美術學系,83,B2D,申請入學學士班,80~89分
410440345,AG,藝術學院,43,應用美術學系,78,B2D,申請入學學士班,70~79分
410440357,AG,藝術學院,43,應用美術學系,76,B2D,申請入學學士班,70~79分
410440369,AG,藝術學院,43,應用美術學系,81,B2D,申請入學學士班,80~89分
410440371,AG,藝術學院,43,應用美術學系,81,B2D,申請入學學士班,80~89分
410440383,AG,藝術學院,43,應用美術學系,75,B2D,申請入學學士班,70~79分
410440395,AG,藝術學院,43,應用美術學系,84,B2D,申請入學學士班,80~89分
410440400,AG,藝術學院,43,應用美術學系,72,B2E,申請入學原住民,70~79分
410440412,AG,藝術學院,43,應用美術學系,75,B2E,申請入學原住民,70~79分
410440424,AG,藝術學院,43,應用美術學系,75,B1D,學士班指考,70~79分
410440436,AG,藝術學院,43,應用美術學系,81,B1D,學士班指考,80~89分
410440448,AG,藝術學院,43,應用美術學系,63,B1D,學士班指考,60~69分
410440450,AG,藝術學院,43,應用美術學系,73,B1D,學士班指考,70~79分
410440462,AG,藝術學院,43,應用美術學系,83,B1D,學士班指考,80~89分
410440474,AG,藝術學院,43,應用美術學系,78,B1D,學士班指考,70~79分
410440486,AG,藝術學院,43,應用美術學系,85,B1D,學士班指考,80~89分
410440498,AG,藝術學院,43,應用美術學系,79,B1D,學士班指考,70~79分
410440503,AG,藝術學院,43,應用美術學系,89,B1D,學士班指考,80~89分
410440515,AG,藝術學院,43,應用美術學系,86,B1D,學士班指考,80~89分
410440527,AG,藝術學院,43,應用美術學系,78,B1D,學士班指考,70~79分
410440539,AG,藝術學院,43,應用美術學系,84,B1D,學士班指考,80~89分
410440541,AG,藝術學院,43,應用美術學系,76,B1D,學士班指考,70~79分
410440553,AG,藝術學院,43,應用美術學系,76,B1D,學士班指考,70~79分
410440565,AG,藝術學院,43,應用美術學系,87,B1D,學士班指考,80~89分
410440577,AG,藝術學院,43,應用美術學系,83,B1D,學士班指考,80~89分
410440589,AG,藝術學院,43,應用美術學系,91,B1D,學士班指考,90~100分
410440591,AG,藝術學院,43,應用美術學系,78,B1D,學士班指考,70~79分
410440606,AG,藝術學院,43,應用美術學系,82,B1D,學士班指考,80~89分
410440618,AG,藝術學院,43,應用美術學系,83,B1D,學士班指考,80~89分
410440620,AG,藝術學院,43,應用美術學系,74,B1D,學士班指考,70~79分
410440632,AG,藝術學院,43,應用美術學系,80,B1D,學士班指考,80~89分
410440644,AG,藝術學院,43,應用美術學系,82,B1D,學士班指考,80~89分
410440656,AG,藝術學院,43,應用美術學系,79,B1D,學士班指考,70~79分
410440668,AG,藝術學院,43,應用美術學系,78,B1D,學士班指考,70~79分
410440670,AG,藝術學院,43,應用美術學系,83,B1D,學士班指考,80~89分
410450015,AG,藝術學院,44,景觀設計學系,63,B2A,申請入學僑生,60~69分
410450039,AG,藝術學院,44,景觀設計學系,62,B2B,申請入學外籍生,60~69分
410450053,AG,藝術學院,44,景觀設計學系,77,B6E,四技二專甄選,70~79分
410450065,AG,藝術學院,44,景觀設計學系,80,B6C,繁星推薦一般考生,80~89分
410450077,AG,藝術學院,44,景觀設計學系,77,B6C,繁星推薦一般考生,70~79分
410450089,AG,藝術學院,44,景觀設計學系,58,B6C,繁星推薦一般考生,0~59分
410450091,AG,藝術學院,44,景觀設計學系,77,B6C,繁星推薦一般考生,70~79分
410450106,AG,藝術學院,44,景觀設計學系,80,B6C,繁星推薦一般考生,80~89分
410450118,AG,藝術學院,44,景觀設計學系,78,B6C,繁星推薦一般考生,70~79分
410450120,AG,藝術學院,44,景觀設計學系,84,B6C,繁星推薦一般考生,80~89分
410450132,AG,藝術學院,44,景觀設計學系,76,B6C,繁星推薦一般考生,70~79分
410450144,AG,藝術學院,44,景觀設計學系,74,B6C,繁星推薦一般考生,70~79分
410450156,AG,藝術學院,44,景觀設計學系,66,B2D,申請入學學士班,60~69分
410450168,AG,藝術學院,44,景觀設計學系,83,B2D,申請入學學士班,80~89分
410450170,AG,藝術學院,44,景觀設計學系,83,B2D,申請入學學士班,80~89分
410450182,AG,藝術學院,44,景觀設計學系,76,B2D,申請入學學士班,70~79分
410450194,AG,藝術學院,44,景觀設計學系,82,B2D,申請入學學士班,80~89分
410450209,AG,藝術學院,44,景觀設計學系,76,B2D,申請入學學士班,70~79分
410450211,AG,藝術學院,44,景觀設計學系,72,B2D,申請入學學士班,70~79分
410450223,AG,藝術學院,44,景觀設計學系,70,B2D,申請入學學士班,70~79分
410450235,AG,藝術學院,44,景觀設計學系,38,B2D,申請入學學士班,0~59分
410450247,AG,藝術學院,44,景觀設計學系,70,B2D,申請入學學士班,70~79分
410450259,AG,藝術學院,44,景觀設計學系,77,B2D,申請入學學士班,70~79分
410450261,AG,藝術學院,44,景觀設計學系,57,B2D,申請入學學士班,0~59分
410450273,AG,藝術學院,44,景觀設計學系,75,B2D,申請入學學士班,70~79分
410450285,AG,藝術學院,44,景觀設計學系,59,B2D,申請入學學士班,0~59分
410450297,AG,藝術學院,44,景觀設計學系,71,B2E,申請入學原住民,70~79分
410450302,AG,藝術學院,44,景觀設計學系,78,B2G,申請入學離島生,70~79分
410450314,AG,藝術學院,44,景觀設計學系,75,B2E,申請入學原住民,70~79分
410450338,AG,藝術學院,44,景觀設計學系,57,B3A,分發入學僑生,0~59分
410450340,AG,藝術學院,44,景觀設計學系,67,B3A,分發入學僑生,60~69分
410450352,AG,藝術學院,44,景觀設計學系,63,B1D,學士班指考,60~69分
410450364,AG,藝術學院,44,景觀設計學系,74,B1D,學士班指考,70~79分
410450376,AG,藝術學院,44,景觀設計學系,83,B1D,學士班指考,80~89分
410450388,AG,藝術學院,44,景觀設計學系,80,B1D,學士班指考,80~89分
410450390,AG,藝術學院,44,景觀設計學系,76,B1D,學士班指考,70~79分
410450405,AG,藝術學院,44,景觀設計學系,80,B1D,學士班指考,80~89分
410450417,AG,藝術學院,44,景觀設計學系,66,B1D,學士班指考,60~69分
410450429,AG,藝術學院,44,景觀設計學系,67,B1D,學士班指考,60~69分
410450431,AG,藝術學院,44,景觀設計學系,74,B1D,學士班指考,70~79分
410450443,AG,藝術學院,44,景觀設計學系,76,B1D,學士班指考,70~79分
410450455,AG,藝術學院,44,景觀設計學系,29,B1D,學士班指考,0~59分
410450467,AG,藝術學院,44,景觀設計學系,78,B1D,學士班指考,70~79分
410450481,AG,藝術學院,44,景觀設計學系,76,B1D,學士班指考,70~79分
410450493,AG,藝術學院,44,景觀設計學系,73,B1D,學士班指考,70~79分
410450508,AG,藝術學院,44,景觀設計學系,74,B1D,學士班指考,70~79分
410450510,AG,藝術學院,44,景觀設計學系,41,B1D,學士班指考,0~59分
410450534,AG,藝術學院,44,景觀設計學系,80,B1D,學士班指考,80~89分
410450546,AG,藝術學院,44,景觀設計學系,77,B1D,學士班指考,70~79分
410450558,AG,藝術學院,44,景觀設計學系,75,B1D,學士班指考,70~79分
410450572,AG,藝術學院,44,景觀設計學系,73,B1D,學士班指考,70~79分
410450584,AG,藝術學院,44,景觀設計學系,59,B1D,學士班指考,0~59分
410450596,AG,藝術學院,44,景觀設計學系,81,B1D,學士班指考,80~89分
410450601,AG,藝術學院,44,景觀設計學系,79,B1D,學士班指考,70~79分
410450613,AG,藝術學院,44,景觀設計學系,76,B1D,學士班指考,70~79分
410450625,AG,藝術學院,44,景觀設計學系,69,B1D,學士班指考,60~69分
410450637,AG,藝術學院,44,景觀設計學系,74,B1D,學士班指考,70~79分
410450649,AG,藝術學院,44,景觀設計學系,70,B1D,學士班指考,70~79分
410450651,AG,藝術學院,44,景觀設計學系,78,B1D,學士班指考,70~79分
410450663,AG,藝術學院,44,景觀設計學系,72,B1D,學士班指考,70~79分
410450675,AG,藝術學院,44,景觀設計學系,85,B1D,學士班指考,80~89分
410450687,AG,藝術學院,44,景觀設計學系,69,B1D,學士班指考,60~69分
410460010,HG,民生學院,45,食品科學系,77,B2B,申請入學外籍生,70~79分
410460022,HG,民生學院,45,食品科學系,65,B2B,申請入學外籍生,60~69分
410460046,HG,民生學院,45,食品科學系,73,B2B,申請入學外籍生,70~79分
410460060,HG,民生學院,45,食品科學系,88,B6C,繁星推薦一般考生,80~89分
410460072,HG,民生學院,45,食品科學系,74,B6C,繁星推薦一般考生,70~79分
410460084,HG,民生學院,45,食品科學系,79,B6C,繁星推薦一般考生,70~79分
410460096,HG,民生學院,45,食品科學系,91,B6C,繁星推薦一般考生,90~100分
410460101,HG,民生學院,45,食品科學系,79,B6C,繁星推薦一般考生,70~79分
410460113,HG,民生學院,45,食品科學系,80,B6C,繁星推薦一般考生,80~89分
410460125,HG,民生學院,45,食品科學系,72,B6C,繁星推薦一般考生,70~79分
410460137,HG,民生學院,45,食品科學系,74,B6C,繁星推薦一般考生,70~79分
410460149,HG,民生學院,45,食品科學系,83,B6C,繁星推薦一般考生,80~89分
410460151,HG,民生學院,45,食品科學系,77,B2D,申請入學學士班,70~79分
410460163,HG,民生學院,45,食品科學系,82,B2D,申請入學學士班,80~89分
410460175,HG,民生學院,45,食品科學系,75,B2D,申請入學學士班,70~79分
410460187,HG,民生學院,45,食品科學系,78,B2D,申請入學學士班,70~79分
410460204,HG,民生學院,45,食品科學系,75,B2D,申請入學學士班,70~79分
410460216,HG,民生學院,45,食品科學系,76,B2D,申請入學學士班,70~79分
410460228,HG,民生學院,45,食品科學系,76,B2D,申請入學學士班,70~79分
410460230,HG,民生學院,45,食品科學系,69,B2D,申請入學學士班,60~69分
410460242,HG,民生學院,45,食品科學系,79,B2D,申請入學學士班,70~79分
410460254,HG,民生學院,45,食品科學系,63,B2D,申請入學學士班,60~69分
410460266,HG,民生學院,45,食品科學系,77,B2D,申請入學學士班,70~79分
410460278,HG,民生學院,45,食品科學系,68,B2D,申請入學學士班,60~69分
410460280,HG,民生學院,45,食品科學系,64,B2D,申請入學學士班,60~69分
410460292,HG,民生學院,45,食品科學系,76,B2D,申請入學學士班,70~79分
410460307,HG,民生學院,45,食品科學系,86,B2D,申請入學學士班,80~89分
410460319,HG,民生學院,45,食品科學系,70,B2D,申請入學學士班,70~79分
410460321,HG,民生學院,45,食品科學系,48,B2E,申請入學原住民,0~59分
410460333,HG,民生學院,45,食品科學系,70,B3A,分發入學僑生,70~79分
410460345,HG,民生學院,45,食品科學系,58,B3A,分發入學僑生,0~59分
410460357,HG,民生學院,45,食品科學系,41,B1D,學士班指考,0~59分
410460369,HG,民生學院,45,食品科學系,67,B1D,學士班指考,60~69分
410460371,HG,民生學院,45,食品科學系,66,B1D,學士班指考,60~69分
410460383,HG,民生學院,45,食品科學系,71,B1D,學士班指考,70~79分
410460395,HG,民生學院,45,食品科學系,59,B1D,學士班指考,0~59分
410460400,HG,民生學院,45,食品科學系,74,B1D,學士班指考,70~79分
410460412,HG,民生學院,45,食品科學系,51,B1D,學士班指考,0~59分
410460436,HG,民生學院,45,食品科學系,63,B1D,學士班指考,60~69分
410460448,HG,民生學院,45,食品科學系,59,B1D,學士班指考,0~59分
410460450,HG,民生學院,45,食品科學系,50,B1D,學士班指考,0~59分
410460462,HG,民生學院,45,食品科學系,72,B1D,學士班指考,70~79分
410460474,HG,民生學院,45,食品科學系,64,B1D,學士班指考,60~69分
410460486,HG,民生學院,45,食品科學系,73,B1D,學士班指考,70~79分
410460498,HG,民生學院,45,食品科學系,69,B1D,學士班指考,60~69分
410460503,HG,民生學院,45,食品科學系,65,B1D,學士班指考,60~69分
410460515,HG,民生學院,45,食品科學系,61,B1D,學士班指考,60~69分
410460527,HG,民生學院,45,食品科學系,77,B1D,學士班指考,70~79分
410460539,HG,民生學院,45,食品科學系,72,B1D,學士班指考,70~79分
410460541,HG,民生學院,45,食品科學系,34,B1D,學士班指考,0~59分
410460553,HG,民生學院,45,食品科學系,72,B1D,學士班指考,70~79分
410460565,HG,民生學院,45,食品科學系,75,B1D,學士班指考,70~79分
410460577,HG,民生學院,45,食品科學系,75,B1D,學士班指考,70~79分
410460589,HG,民生學院,45,食品科學系,83,B1D,學士班指考,80~89分
410460591,HG,民生學院,45,食品科學系,71,B1D,學士班指考,70~79分
410460606,HG,民生學院,45,食品科學系,77,B1D,學士班指考,70~79分
410460618,HG,民生學院,45,食品科學系,78,B1D,學士班指考,70~79分
410460620,HG,民生學院,45,食品科學系,62,B1D,學士班指考,60~69分
410460632,HG,民生學院,45,食品科學系,66,B1D,學士班指考,60~69分
410460644,HG,民生學院,45,食品科學系,57,B1D,學士班指考,0~59分
410460656,HG,民生學院,45,食品科學系,66,B1D,學士班指考,60~69分
410470027,HG,民生學院,46,營養科學系,78,B3A,分發入學僑生,70~79分
410470065,HG,民生學院,46,營養科學系,73,B1S,特殊選才,70~79分
410470077,HG,民生學院,46,營養科學系,77,B1E,運動績優單招,70~79分
410470089,HG,民生學院,46,營養科學系,67,B1E,運動績優單招,60~69分
410470091,HG,民生學院,46,營養科學系,58,B1E,運動績優單招,0~59分
410470106,HG,民生學院,46,營養科學系,79,B1E,運動績優單招,70~79分
410470118,HG,民生學院,46,營養科學系,67,B1E,運動績優單招,60~69分
410470120,HG,民生學院,46,營養科學系,80,B6C,繁星推薦一般考生,80~89分
410470132,HG,民生學院,46,營養科學系,84,B6C,繁星推薦一般考生,80~89分
410470144,HG,民生學院,46,營養科學系,86,B6C,繁星推薦一般考生,80~89分
410470156,HG,民生學院,46,營養科學系,84,B6C,繁星推薦一般考生,80~89分
410470168,HG,民生學院,46,營養科學系,85,B6C,繁星推薦一般考生,80~89分
410470170,HG,民生學院,46,營養科學系,77,B6C,繁星推薦一般考生,70~79分
410470182,HG,民生學院,46,營養科學系,90,B6C,繁星推薦一般考生,90~100分
410470194,HG,民生學院,46,營養科學系,80,B6C,繁星推薦一般考生,80~89分
410470209,HG,民生學院,46,營養科學系,83,B6C,繁星推薦一般考生,80~89分
410470211,HG,民生學院,46,營養科學系,83,B2D,申請入學學士班,80~89分
410470223,HG,民生學院,46,營養科學系,91,B2D,申請入學學士班,90~100分
410470235,HG,民生學院,46,營養科學系,90,B2D,申請入學學士班,90~100分
410470247,HG,民生學院,46,營養科學系,66,B2D,申請入學學士班,60~69分
410470259,HG,民生學院,46,營養科學系,90,B2D,申請入學學士班,90~100分
410470261,HG,民生學院,46,營養科學系,73,B2D,申請入學學士班,70~79分
410470273,HG,民生學院,46,營養科學系,81,B2D,申請入學學士班,80~89分
410470285,HG,民生學院,46,營養科學系,86,B2D,申請入學學士班,80~89分
410470297,HG,民生學院,46,營養科學系,83,B2D,申請入學學士班,80~89分
410470302,HG,民生學院,46,營養科學系,86,B2D,申請入學學士班,80~89分
410470314,HG,民生學院,46,營養科學系,78,B2D,申請入學學士班,70~79分
410470326,HG,民生學院,46,營養科學系,76,B2D,申請入學學士班,70~79分
410470338,HG,民生學院,46,營養科學系,84,B2D,申請入學學士班,80~89分
410470340,HG,民生學院,46,營養科學系,79,B2D,申請入學學士班,70~79分
410470352,HG,民生學院,46,營養科學系,86,B2D,申請入學學士班,80~89分
410470364,HG,民生學院,46,營養科學系,70,B2D,申請入學學士班,70~79分
410470376,HG,民生學院,46,營養科學系,74,B2D,申請入學學士班,70~79分
410470388,HG,民生學院,46,營養科學系,82,B2D,申請入學學士班,80~89分
410470390,HG,民生學院,46,營養科學系,83,B2D,申請入學學士班,80~89分
410470417,HG,民生學院,46,營養科學系,80,B2D,申請入學學士班,80~89分
410470429,HG,民生學院,46,營養科學系,77,B1D,學士班指考,70~79分
410470431,HG,民生學院,46,營養科學系,83,B1D,學士班指考,80~89分
410470443,HG,民生學院,46,營養科學系,88,B1D,學士班指考,80~89分
410470455,HG,民生學院,46,營養科學系,73,B1D,學士班指考,70~79分
410470467,HG,民生學院,46,營養科學系,74,B1D,學士班指考,70~79分
410470493,HG,民生學院,46,營養科學系,79,B1D,學士班指考,70~79分
410470508,HG,民生學院,46,營養科學系,78,B1D,學士班指考,70~79分
410470510,HG,民生學院,46,營養科學系,81,B1D,學士班指考,80~89分
410470522,HG,民生學院,46,營養科學系,81,B1D,學士班指考,80~89分
410470534,HG,民生學院,46,營養科學系,78,B1D,學士班指考,70~79分
410470558,HG,民生學院,46,營養科學系,84,B1D,學士班指考,80~89分
410470560,HG,民生學院,46,營養科學系,79,B1D,學士班指考,70~79分
410470584,HG,民生學院,46,營養科學系,80,B1D,學士班指考,80~89分
410470596,HG,民生學院,46,營養科學系,79,B1D,學士班指考,70~79分
410470601,HG,民生學院,46,營養科學系,87,B1D,學士班指考,80~89分
410470613,HG,民生學院,46,營養科學系,83,B1D,學士班指考,80~89分
410470625,HG,民生學院,46,營養科學系,85,B1D,學士班指考,80~89分
410470637,HG,民生學院,46,營養科學系,78,B1D,學士班指考,70~79分
410480010,WG,社會科學院,47,宗教學系,72,B2B,申請入學外籍生,70~79分
410480022,WG,社會科學院,47,宗教學系,71,B5C,身心障礙甄試入學,70~79分
410480034,WG,社會科學院,47,宗教學系,83,B5C,身心障礙甄試入學,80~89分
410480046,WG,社會科學院,47,宗教學系,73,B5C,身心障礙甄試入學,70~79分
410480058,WG,社會科學院,47,宗教學系,86,B6C,繁星推薦一般考生,80~89分
410480060,WG,社會科學院,47,宗教學系,77,B2D,申請入學學士班,70~79分
410480072,WG,社會科學院,47,宗教學系,89,B2D,申請入學學士班,80~89分
410480084,WG,社會科學院,47,宗教學系,89,B2D,申請入學學士班,80~89分
410480096,WG,社會科學院,47,宗教學系,81,B2D,申請入學學士班,80~89分
410480113,WG,社會科學院,47,宗教學系,87,B2D,申請入學學士班,80~89分
410480125,WG,社會科學院,47,宗教學系,76,B2D,申請入學學士班,70~79分
410480137,WG,社會科學院,47,宗教學系,88,B2D,申請入學學士班,80~89分
410480149,WG,社會科學院,47,宗教學系,83,B2D,申請入學學士班,80~89分
410480151,WG,社會科學院,47,宗教學系,81,B2D,申請入學學士班,80~89分
410480163,WG,社會科學院,47,宗教學系,76,B2D,申請入學學士班,70~79分
410480187,WG,社會科學院,47,宗教學系,74,B2D,申請入學學士班,70~79分
410480199,WG,社會科學院,47,宗教學系,81,B2D,申請入學學士班,80~89分
410480204,WG,社會科學院,47,宗教學系,87,B2D,申請入學學士班,80~89分
410480216,WG,社會科學院,47,宗教學系,75,B2D,申請入學學士班,70~79分
410480228,WG,社會科學院,47,宗教學系,88,B2D,申請入學學士班,80~89分
410480242,WG,社會科學院,47,宗教學系,85,B2D,申請入學學士班,80~89分
410480266,WG,社會科學院,47,宗教學系,77,B2D,申請入學學士班,70~79分
410480278,WG,社會科學院,47,宗教學系,77,B2D,申請入學學士班,70~79分
410480280,WG,社會科學院,47,宗教學系,75,B2D,申請入學學士班,70~79分
410480307,WG,社會科學院,47,宗教學系,93,B2D,申請入學學士班,90~100分
410480319,WG,社會科學院,47,宗教學系,73,B2D,申請入學學士班,70~79分
410480321,WG,社會科學院,47,宗教學系,85,B2D,申請入學學士班,80~89分
410480333,WG,社會科學院,47,宗教學系,92,B2D,申請入學學士班,90~100分
